207,"A coffee cup with a looped handle decorated in blue, rouge de fer and gilt with a floral and fruit pattern on a cream ground. The edge of the cup is decorated with gilt diagonal stripes. ""Royal Crown Derby"" is stamped on the bottom of the cup."
208,"A coffee cup with a looped handle decorated in blue, rouge de fer and gilt with a floral and fruit pattern on a cream ground. The edge of the cup is decorated with gilt diagonal stripes. ""Royal Crown Derby"" is stamped on the bottom of the cup."
209,"A coffee cup with a looped handle decorated in blue, rouge de fer and gilt with a floral and fruit pattern on a cream ground. The edge of the cup is decorated with gilt diagonal stripes. ""Royal Crown Derby"" is stamped on the bottom of the cup."
210,"A coffee cup with a looped handle decorated in blue, rouge de fer and gilt with a floral and fruit pattern on a cream ground. The edge of the cup is decorated with gilt diagonal stripes. ""Royal Crown Derby"" is stamped on the bottom of the cup."
211,"A coffee cup with a looped handle decorated in blue, rouge de fer and gilt with a floral and fruit pattern on a cream ground. The edge of the cup is decorated with gilt diagonal stripes. ""Royal Crown Derby"" is stamped on the bottom of the cup."
212,"A coffee cup with a looped handle  decorated in blue, rouge de fer and gilt with a floral and fruit pattern on a cream ground. The edge of the cup is decorated with gilt diagonal stripes. ""Royal Crown Derby"" is stamped on the bottom of the cup."
213,"A coffee cup with a looped handle  decorated in blue, rouge de fer and gilt with a floral and fruit pattern on a cream ground. The edge of the cup is decorated with gilt diagonal stripes. ""Royal Crown Derby"" is stamped on the bottom of the cup."
214,"A coffee cup with a looped handle decorated in blue, rouge de fer and gilt with a floral and fruit pattern on a cream ground. The edge of the cup is decorated with gilt diagonal stripes. ""Royal Crown Derby"" is stamped on the bottom of the cup."
215,"A coffee cup with a looped handle decorated in blue, rouge de fer and gilt with a floral and fruit pattern on a cream ground. The edge of the cup is decorated with gilt diagonal stripes. ""Royal Crown Derby"" is stamped on the bottom of the cup."
216,"A round saucer decorated in blue, rouge de fer and gilt with a floral and fruit pattern on a cream ground. The edge of the saucer is decorated with gilt diagonal stripes. ""Royal Crown Derby"" is stamped on the bottom of the saucer."
217,"A round saucer decorated in blue, rouge de fer and gilt with a floral and fruit pattern on a cream ground. The edge of the saucer is decorated with gilt diagonal stripes. ""Royal Crown Derby"" is stamped on the bottom of the saucer."
218,"A round saucer decorated in blue, rouge de fer and gilt with a floral and fruit pattern on a cream ground. The edge of the saucer is decorated with gilt diagonal stripes. ""Royal Crown Derby"" is stamped on the bottom of the saucer."
219,"A round saucer decorated in blue, rouge de fer and gilt with a floral and fruit pattern on a cream ground. The edge of the saucer is decorated with gilt diagonal stripes. ""Royal Crown Derby"" is stamped on the bottom of the saucer."
220,"A round saucer decorated in blue, rouge de fer and gilt with a floral and fruit pattern on a cream ground. The edge of the saucer is decorated with gilt diagonal stripes. ""Royal Crown Derby"" is stamped on the bottom of the saucer."
221,"A round saucer decorated in blue, rouge de fer and gilt with a floral and fruit pattern on a cream ground. The edge of the saucer is decorated with gilt diagonal stripes. ""Royal Crown Derby"" is stamped at the bottom of the saucer."
222,"A round saucer decorated in blue, rouge de fer and gilt with a floral and fruit pattern on a cream ground. The edge of the saucer is decorated with gilt diagonal stripes. ""Royal Crown Derby"" is stamped on the bottom of the saucer."
223,"A round ceramic saucer decorated in blue, rouge de fer and gilt with a floral and fruit pattern on a cream ground. The edge of the saucer is decorated with gilt diagonal stripes. ""Royal Crown Derby"" is stamped on the bottom of the saucer."
224,"A round saucer decorated in blue, rouge de fer and gild with a floral and fruit pattern on a cream ground. The edge of the saucer  is decorated with gild diagonal stripes.  ""Royal Crown Derby"" is stamped at the bottom of the saucer."
225,"A round saucer decorated in blue, rouge de fer and gilt with a floral and fruit pattern on a cream ground. The edge of the saucer is decorated with gilt diagonal stripes. ""Royal Crown Derby"" is stamped on the bottom of the saucer."
226,"A round saucer decorated in blue, rouge de fer and gilt with a floral and fruit pattern on a cream ground. The edge of the saucer is decorated with gilt diagonal stripes. ""Royal Crown Derby"" is stamped at the bottom of the saucer."
227,A small bowl with two flat triangular handles with red decoration and a red rim. The body of the porringer is decorated  with a hand painted cockerel and floral sprays.
228,"A jug glazed with a copper lustre effect and two bands of floral decoration. It has a tapered foot, a triangular spout and a curved looped handle."
229,"An oval soup tureen with a lid in cream ceramic with scalloped edges and two fluted handles on each side. Decorated with a gold rim and a green floral design. On the bottom of the tureen there is the maker's mark stamped ""Seville, Stoke Ro No9 6042"". The cream ceramic lid is oval with a round ceramic finial and and space for a ladle. It is decorated with a  green floral pattern around the edges and floral decoration in the centre. There is no maker's mark on the lid."
230,"A cream ceramic oval serving plate with scalloped edges and decorated with a gold rim and a green floral design. On the bottom of the dish is the maker's mark stamped ""Seville, Stoke Ro No9 6042."""
231,"A cream ceramic oval soup tureen with a lid. Scalloped edges, two fluted handles on each side and decorated with a gold rim and a green floral design. On the bottom of the tureen is the maker's mark stamped ""Seville, Stoke Ro No9 6042."" The oval cream ceramic lid has a looped ceramic finial and space for a ladle. It is decorated with a green floral pattern around the edges and floral decoration in the centre. There is no maker's mark on the lid."
232,"A cream ceramic oval serving plate with scalloped edges decorated with a gold rim and a green floral design. On the bottom of the dish is the maker's mark stamped ""Seville, Stoke Ro No9 6042."""
233,"A cream ceramic oval lid for tureen with scalloped edges and a round ceramic finial. Decorated with a gold rim and a green floral design. On the bottom of the lid is the maker's mark stamped ""Seville, Stoke Ro No9 6042."""
234,"A cream ceramic oval sauce boat with scalloped edges and a looped handle. Decorated with a gold rim and a green floral design. On the bottom is the maker's mark stamped ""Seville, Stoke Ro No9 6042."""
235,"A cream ceramic oval plate for the sauce boat to sit on with scalloped edges and decorated with a gold rim and green floral design. On the bottom of the dish is the maker's mark stamped ""Seville, Stoke Ro No9 6042."""
236,"A cream ceramic round plate with scalloped edges and decorated with a gold rim and green floral design. On the bottom of the dish is the maker's mark stamped ""Seville, Stoke Ro No9 6042."""
237,"A cream ceramic round plate with scalloped edges and decorated with a gold rim and green floral design. On the bottom of the dish is the maker's mark stamped ""Seville, Stoke Ro No9 6042."""
238,"A cream ceramic round plate with scalloped edges and decorated with a gold rim and green floral design. On the bottom of the dish is the maker's mark stamped ""Seville, Stoke Ro No9 6042."""
239,"A cream ceramic round plate with scalloped edges and decorated with a gold rim and green floral design. On the bottom of the dish is the maker's mark stamped ""Seville, Stoke Ro No9 6042."""
240,"A cream ceramic round plate with scalloped edges and decorated with a gold rim and green floral design. On the bottom of the dish is the maker's mark stamped ""Seville, Stoke Ro No9 6042."""
241,"A cream ceramic round plate with scalloped edges and decorated with a gold rim and green floral design. On the bottom of the dish is the maker's mark stamped ""Seville, Stoke Ro No9 6042."""
242,"A cream ceramic round plate with scalloped edges and decorated with a gold rim and green floral design. On the bottom of the dish is the maker's mark stamped ""Seville, Stoke Ro No9 6042."""
243,"A cream ceramic round plate with scalloped edges and decorated with a gold rim and green floral design. On the bottom of the dish is the maker's mark stamped ""Seville, Stoke Ro No9 6042."""
244,"A cream ceramic soup bowl with scalloped edges and decorated with a gold rim and green floral design. On the bottom of the bowl is the maker's mark stamped ""Seville, Stoke Ro No9 6042."""
245,"A cream ceramic soup bowl with scalloped edges and decorated with a gold rim and green floral design. On the bottom of the bowl is the maker's mark stamped ""Seville, Stoke Ro No9 6042."""
246,"A cream ceramic soup bowl with scalloped edges and decorated with a gold rim and green floral design. On the bottom of the bowl is the maker's mark stamped ""Seville, Stoke Ro No9 6042."""
247,"A cream ceramic soup bowl with scalloped edges and decorated with a gold rim and green floral design. On the bottom of the bowl is the maker's mark stamped ""Seville, Stoke Ro No9 6042."""
248,"A cream ceramic soup bowl with scalloped edges and decorated with a gold rim and green floral design. On the bottom of the bowl is the maker's mark stamped ""Seville, Stoke Ro No9 6042."""
249,"A cream ceramic soup bowl with scalloped edges and decorated with a gold rim and green floral design. On the bottom of the bowl is the maker's mark stamped ""Seville, Stoke Ro No9 6042."""
250,"A cream ceramic soup bowl with scalloped edges and decorated with a gold rim and green floral design. On the bottom of the bowl is the maker's mark stamped ""Seville, Stoke Ro No9 6042."""
251,"A cream ceramic soup bowl with scalloped edges and decorated with a gold rim and green floral design. On the bottom of the bowl is the maker's mark stamped ""Seville, Stoke Ro No9 6042."""
252,"A cream ceramic soup bowl with scalloped edges and decorated with a gold rim and green floral design. On the bottom of the bowl is the maker's mark stamped ""Seville, Stoke Ro No9 6042."""
253,"A cream ceramic soup bowl with scalloped edges and decorated with a gold rim and green floral design. On the bottom of the bowl is the maker's mark stamped ""Seville, Stoke Ro No9 6042."""
254,"A cream ceramic soup bowl with scalloped edges and decorated with a gold rim and green floral design. On the bottom of the bowl is the maker's mark stamped ""Seville, Stoke Ro No9 6042."""
255,"A cream ceramic soup bowl with scalloped edges and decorated with a gold rim and green floral design. On the bottom of the bowl is the maker's mark stamped ""Seville, Stoke Ro No9 6042."""
256,"A cream ceramic round side plate with scalloped edges and decorated with a gold rim and green floral design. On the bottom of the plate is the maker's mark stamped ""Seville, Stoke Ro No9 6042."""
257,"A cream ceramic round side plate with scalloped edges and decorated with a gold rim and green floral design. On the bottom of the plate is the maker's mark stamped ""Seville, Stoke Ro No9 6042."""
258,"A cream ceramic round side plate with scalloped edges and decorated with a gold rim and green floral design. On the bottom of the plate is the maker's mark stamped ""Seville, Stoke Ro No9 6042."""
259,"A cream ceramic round side plate with scalloped edges and decorated with a gold rim and green floral design. On the bottom of the plate is the maker's mark stamped ""Seville, Stoke Ro No9 6042."""
260,"A cream ceramic round side plate with scalloped edges and decorated with a gold rim and green floral design. On the bottom of the plate is the maker's mark stamped ""Seville, Stoke Ro No9 6042."""
261,"A cream ceramic round side plate with scalloped edges and decorated with a gold rim and green floral design. On the bottom of the plate is the maker's mark stamped ""Seville, Stoke Ro No9 6042."""
262,"A cream ceramic round side plate with scalloped edges and decorated with a gold rim and green floral design. On the bottom of the plate is the maker's mark stamped ""Seville, Stoke Ro No9 6042."""
263,"A cream ceramic round side plate with scalloped edges and decorated with a gold rim and green floral design. On the bottom of the plate is the maker's mark stamped ""Seville, Stoke Ro No9 6042."""
264,"A cream ceramic dessert bowl with scalloped edges and decorated with a gold rim and green floral design. On the bottom of the bowl is the maker's mark stamped ""Seville, Stoke Ro No9 6042."""
265,"A cream ceramic dessert bowl with scalloped edges and decorated with a gold rim and green floral design. On the bottom of the bowl is the maker's mark stamped ""Seville, Stoke Ro No9 6042."""
266,"A cream ceramic dessert bowl with scalloped edges and decorated with a gold rim and green floral design. On the bottom of the bowl is the maker's mark stamped ""Seville, Stoke Ro No9 6042."""
267,"A cream ceramic dessert bowl with scalloped edges and decorated with a gold rim and green floral design. On the bottom of the bowl is the maker's mark stamped ""Seville, Stoke Ro No9 6042."""
268,"A cream ceramic dessert bowl with scalloped edges and decorated with a gold rim and green floral design. On the bottom of the bowl is the maker's mark stamped ""Seville, Stoke Ro No9 6042."""
269,"A cream ceramic dessert bowl with scalloped edges and decorated with a gold rim and green floral design. On the bottom of the bowl is the maker's mark stamped ""Seville, Stoke Ro No9 6042."""
270,"A cream ceramic dessert bowl with scalloped edges and decorated with a gold rim and green floral design. On the bottom of the bowl is the maker's mark stamped ""Seville, Stoke Ro No9 6042."""
271,"A cream ceramic dessert bowl with scalloped edges and decorated with a gold rim and green floral design. On the bottom of the bowl is the maker's mark stamped ""Seville, Stoke Ro No9 6042."""
272,"A cream ceramic dessert bowl with scalloped edges and decorated with a gold rim and green floral design. On the bottom of the bowl is the maker's mark stamped ""Seville, Stoke Ro No9 6042."""
273,"A cream ceramic dessert bowl with scalloped edges and decorated with a gold rim and green floral design. On the bottom of the bowl is the maker's mark stamped ""Seville, Stoke Ro No9 6042."""
274,"A cream ceramic dessert bowl with scalloped edges and decorated with a gold rim and green floral design. On the bottom of the bowl is the maker's mark stamped ""Seville, Stoke Ro No9 6042."""
275,"A cream ceramic dessert bowl with scalloped edges and decorated with a gold rim and green floral design. On the bottom of the bowl is the maker's mark stamped ""Seville, Stoke Ro No9 6042."""
276,"A ceramic copper glazed jug with a painted floral decoration in multiple colours. It has a vertical spout and curved handle, a prism shaped middle section and rests on a tapered foot."
277,"Fitted cabinet designed by Charles Rennie Mackintosh in dark green painted wood. The unit is composed of a broom cabinet with wooden door with seven square holes and black round handle. The top part of the unit is composed of five cupboards with two doors each with glass panels and black round finial. Unvarnished wood top. The bottom part of the unit is composed of two rows of six drawers metal handle and four cupboards with two doors each, apart from the last one that has only one door. Each door is decorated with a hole in the shape of a heart."
278,"A white rectangular ceramic plate with a blue Chinese inspired decoration. On the reverse of the plate is the maker's mark ""Rd No. 623294"""
279,"Round plain cream ceramic dinner plate with green initials ""W. B."" painted in a floral motif on the front. ""Cauldon England"" is stamped on the bottom."
280,"Round plain cream ceramic dinner plate with green initials ""W. B."" painted in a floral motif on the front. ""Cauldon England"" is stamped on the bottom."
281,"Round plain cream ceramic soup bowl with green initials ""W. B."" painted in a floral motif on the front. ""Cauldon England"" is stamped on the bottom."
282,"Round plain cream ceramic soup bowl with green initials ""W. B."" painted in a floral motif on the front. ""Cauldon England"" is stamped on the bottom."
283,"Round plain cream ceramic soup bowl with green initials ""W. B."" painted in a floral motif on the front. ""Cauldon England"" is stamped on the bottom."
284,"Round plain cream ceramic soup bowl with green initials ""W. B."" painted in a floral motif on the front. ""Cauldon England"" is stamped on the bottom."
285,"A white ceramic plate decorated with a design of a fish in an underwater scene. On the reverse of the plate is a maker's mark stamped in blue which reads ""F F Figgjo Flint Norway."""
286,"A white ceramic plate decorated with a design of a fish in an underwater scene. On the reverse of the plate is a maker's mark stamped in blue which reads ""F F Figgjo Flint Norway."""
287,"A white ceramic plate decorated with a design of a fish in an underwater scene. On the reverse of the plate is a maker's mark stamped in blue which reads ""F F Figgjo Flint Norway."""
288,"A white ceramic plate decorated with a design of a fish in an underwater scene. On the reverse of the plate is a maker's mark stamped in blue which reads ""F F Figgjo Flint Norway."""
289,"A dinner plate with scalloped edge and blue decoration on white ground. There is a decorative band around the edge of the plate with olive branches, wheat and grape, and a country scene in the middle. The maker's mark ""Coperland & Garrett late Spode"" is stamped in a circle on the bottom of the plate."
290,"A brown and green slipware vase. It has a round body with a flat bottom and circular neck. The vase has been stamped ""208/B"" and has been signed although signature is illegible."
291,A hoover with a set of hoover accessories and box.
292,"A vacuum cleaner made by The Hoover Company, metal handle with plastic top cover with plastic switch and a metal hook to wrap the cord around. The old plug has been replaced with a modern one. The black cloth dust bag is attached to the handle with a metal coil and has a white decoration with white stripes and ""The Hoover, reg trade mark"". The hoover has a steel round case for suction mechanism with a geometric engraved pattern and a  rectangular steel body with a triangular metal plaque screwed to the body ""The Hoover reg trade mark, it beats as it sweeps as it cleans"". The base of the hoover has a black rubber band around the rim and four plastic wheels. On the bottom is engraved "" The hoover carpets last longer"" ""Place high side of belt in line with arrow""."
293,"A brown cardboard rectangular box with a lid. On the front of the box is printed in black ""The HOOVER It Beats - as it Sweepts - as it Cleans. THE HOOVER COMPANY LIMITED HAMILTON, CANADA."" On the sides it is printed in black with ""The HOOVER ELECTRIC SUCTION SWEEPER."" The box is held together with metal nails."
294,A rectangular paper hoover bag. The bag is brown with a jagged cut opening.
295,A rectangular paper bag. The bag is brown with jagged cut end.
296,A rectangular paper bag. The bag is brown with jagged cut end.
297,A rectangular paper bag. The bag is brown with jagged cut end.
298,A long round extension pipe for the hoover. It has two metal ends and the pipe is plastic covered in a cotton fabric in a blue and cream diamond pattern.
299,"An attachment for the hoover, it is a pipe made of black enamelled metal and white metal. It has a long straight cyclindrical body made of black enamelled metal. On either end of the pipe there is a white metal section to connect to the hoover."
300,"An attachment for the hoover, it is a pipe made of black enamelled metal and white metal. It has a long straight cyclindrical body made of black enamelled metal which curves to the end. On either end of the pipe there is a white metal section to connect to the hoover."
301,"A hoover attachment made of white metal. It is a head for the hoover, it is made up of a cyclindrical pipe with a brush attached to it. The brush has a rubber rim with a wooden base with plastic fibre bristles attached."
302,A hoover nozzle attachment made of black enamelled metal and white metal. The attachment is a pipe with a flattened body. There is a cyclindrical white metal section to connect to the hoover. The body is made of black enamel and starts cylindrical and then becomes flat.
303,"A hoover attachment made of white metal. It has two sections, one section is a cylindrical pipe made of white metal. The other section is white metal, it is a dome with two squared angles protruding. The dome section has a brimmed flat lip with a C shape on the end."
304,"A vegetable tureen made by Keeling & Co. in the Gloucester pattern, part of a dinner service set. The lid is oval in shape with a moulded finial, scalloped edge, gold rim and green floral decoration on cream ground. The body of the tureen is oval in shape with green floral decoration on cream ground with a gold rim, two moulded handles and a raised foot. On the bottom is the maker's mark: ""RoNo 104604"" in a ribbon design with ""Gloucester K & Co"" written underneath."
305,"A vegetable tureen made by Keeling & Co. in the Gloucester pattern, part of a dinner service set. The lid is oval in shape with a moulded finial, scalloped edge, gold rim and green floral decoration on cream ground. The body of the tureen is oval in shape with green floral decoration on cream ground with a gold rim, two moulded handles and a raised foot. On the bottom is the maker's mark: ""RoNo 104604"" in a ribbon design with ""Gloucester K & Co"" written underneath."
306,"A sauce boat made by Keeling & Co. in the Gloucester pattern, part of a dinner service set. Oval shaped body, scalloped edge, raised foot, moulded loop handle, pointed spout and green floral decoration on cream ground with a gold rim. On the bottom is the maker's mark: ""RoNo 104604"" in a ribbon design with ""Gloucester K & Co"" written underneath."
307,"An oval plate for the sauce boat to rest on made by Keeling & Co. in the Gloucester pattern, part of a dinner service set. Scalloped edge, gold rim and green floral pattern on cream ground. On the bottom is the maker's mark: ""RoNo 104604"" in a ribbon design with ""Gloucester K & Co"" written underneath."
308,"An oval ashet made by Keeling & Co. in the Gloucester pattern, part of a dinner service set. Scalloped edge, gold rim and green floral pattern on cream ground. On the bottom is the maker's mark: ""RoNo 104604"" in a ribbon design with ""Gloucester K & Co"" written underneath."
309,"An oval ashet made by Keeling & Co. in the Gloucester pattern, part of a dinner service set. Scalloped edge, gold rim and green floral pattern on cream ground. On the bottom is the maker's mark: ""RoNo 104604"" in a ribbon design with ""Gloucester K & Co"" written underneath."
310,"An oval ashet made by Keeling & Co. in the Gloucester pattern, part of a dinner service set. Scalloped edge, gold rim and green floral pattern on cream ground. On the bottom is the maker's mark: ""RoNo 104604"" in a ribbon design with ""Gloucester K & Co"" written underneath."
311,"An oval ashet made by Keeling & Co. in the Gloucester pattern, part of a dinner service set. Scalloped edge, gold rim and green floral pattern on cream ground. On the bottom is the maker's mark: ""RoNo 104604"" in a ribbon design with ""Gloucester K & Co"" written underneath."
312,"An oval ashet made by Keeling & Co. in the Gloucester pattern, part of a dinner service set. Scalloped edge, gold rim and green floral pattern on cream ground. On the bottom is the maker's mark: ""RoNo 104604"" in a ribbon design with ""Gloucester K & Co"" written underneath."
313,"A dinner plate made by Keeling & Co. in the Gloucester pattern, part of a dinner service set. Scalloped edge, gold rim and green floral pattern on the edge and centre of the plate on cream ground. On the bottom is the maker's mark: ""RoNo 104604"" in a ribbon design with ""Gloucester K & Co"" written underneath."
314,"A dinner plate made by Keeling & Co. in the Gloucester pattern, part of a dinner service set. Scalloped edge, gold rim and green floral pattern on the edge and centre of the plate on cream ground. On the bottom is the maker's mark: ""RoNo 104604"" in a ribbon design with ""Gloucester K & Co"" written underneath."
315,"A dinner plate made by Keeling & Co. in the Gloucester pattern, part of a dinner service set. Scalloped edge, gold rim and green floral pattern on cream ground. On the bottom is the maker's mark: ""RoNo 104604"" in a ribbon design with ""Gloucester K & Co"" written underneath."
316,"A dinner plate made by Keeling & Co. in the Gloucester pattern, part of a dinner service set. Scalloped edge, gold rim and green floral pattern on cream ground. On the bottom is the maker's mark: ""RoNo 104604"" in a ribbon design with ""Gloucester K & Co"" written underneath."
317,"A dinner plate made by Keeling & Co. in the Gloucester pattern, part of a dinner service set. Scalloped edge, gold rim and green floral pattern on cream ground. On the bottom is the maker's mark: ""RoNo 104604"" in a ribbon design with ""Gloucester K & Co"" written underneath."
318,"An dinner plate made by Keeling & Co. in the Gloucester pattern, part of a dinner service set. Scalloped edge, gold rim and green floral pattern on cream ground. On the bottom is the maker's mark: ""RoNo 104604"" in a ribbon design with ""Gloucester K & Co"" written underneath."
319,"A dinner plate made by Keeling & Co. in the Gloucester pattern, part of a dinner service set. Scalloped edge, gold rim and green floral pattern on cream ground. On the bottom is the maker's mark: ""RoNo 104604"" in a ribbon design with ""Gloucester K & Co"" written underneath."
320,"A dinner plate made by Keeling & Co. in the Gloucester pattern, part of a dinner service set. Scalloped edge, gold rim and green floral pattern on cream ground. On the bottom is the maker's mark: ""RoNo 104604"" in a ribbon design with ""Gloucester K & Co"" written underneath."
321,"A dinner plate made by Keeling & Co. in the Gloucester pattern, part of a dinner service set. Scalloped edge, gold rim and green floral pattern on cream ground. On the bottom is the maker's mark: ""RoNo 104604"" in a ribbon design with ""Gloucester K & Co"" written underneath."
322,"A dinner plate made by Keeling & Co. in the Gloucester pattern, part of a dinner service set. Scalloped edge, gold rim and green floral pattern on cream ground. On the bottom is the maker's mark: ""RoNo 104604"" in a ribbon design with ""Gloucester K & Co"" written underneath."
323,"A dinner plate made by Keeling & Co. in the Gloucester pattern, part of a dinner service set. Scalloped edge, gold rim and green floral pattern on cream ground. On the bottom is the maker's mark: ""RoNo 104604"" in a ribbon design with ""Gloucester K & Co"" written underneath."
324,"A dinner plate made by Keeling & Co. in the Gloucester pattern, part of a dinner service set. Scalloped edge, gold rim and green floral pattern on cream ground. On the bottom is the maker's mark: ""RoNo 104604"" in a ribbon design with ""Gloucester K & Co"" written underneath."
325,"A soup bowl made by Keeling & Co. in the Gloucester pattern, part of a dinner service set. Scalloped edge, gold rim and green floral pattern on the edge and centre of the bowl on cream ground. On the bottom is the maker's mark: ""RoNo 104604"" in a ribbon design with ""Gloucester K & Co"" written underneath."
326,"A soup bowl made by Keeling & Co. in the Gloucester pattern, part of a dinner service set. Scalloped edge, gold rim and green floral pattern on the edge and centre of the bowl on cream ground. On the bottom is the maker's mark: ""RoNo 104604"" in a ribbon design with ""Gloucester K & Co"" written underneath."
327,"A soup bowl made by Keeling & Co. in the Gloucester pattern, part of a dinner service set. Scalloped edge, gold rim and green floral pattern on the edge and centre of the bowl on cream ground. On the bottom is the maker's mark: ""RoNo 104604"" in a ribbon design with ""Gloucester K & Co"" written underneath."
328,"A soup bowl made by Keeling & Co. in the Gloucester pattern, part of a dinner service set. Scalloped edge, gold rim and green floral pattern on the edge and centre of the bowl on cream ground. On the bottom is the maker's mark: ""RoNo 104604"" in a ribbon design with ""Gloucester K & Co"" written underneath."
329,"A soup bowl made by Keeling & Co. in the Gloucester pattern, part of a dinner service set. Scalloped edge, gold rim and green floral pattern on the edge and centre of the bowl on cream ground. On the bottom is the maker's mark: ""RoNo 104604"" in a ribbon design with ""Gloucester K & Co"" written underneath."
330,"A soup bowl made by Keeling & Co. in the Gloucester pattern, part of a dinner service set. Scalloped edge, gold rim and green floral pattern on the edge and centre of the bowl on cream ground. On the bottom is the maker's mark: ""RoNo 104604"" in a ribbon design with ""Gloucester K & Co"" written underneath."
331,"A soup bowl made by Keeling & Co. in the Gloucester pattern, part of a dinner service set. Scalloped edge, gold rim and green floral pattern on the edge and centre of the bowl on cream ground. On the bottom is the maker's mark: ""RoNo 104604"" in a ribbon design with ""Gloucester K & Co"" written underneath."
332,"A soup bowl made by Keeling & Co. in the Gloucester pattern, part of a dinner service set. Scalloped edge, gold rim and green floral pattern on the edge and centre of the bowl on cream ground. On the bottom is the maker's mark: ""RoNo 104604"" in a ribbon design with ""Gloucester K & Co"" written underneath."
333,"A soup bowl made by Keeling & Co. in the Gloucester pattern, part of a dinner service set. Scalloped edge, gold rim and green floral pattern on the edge and centre of the bowl on cream ground. On the bottom is the maker's mark: ""RoNo 104604"" in a ribbon design with ""Gloucester K & Co"" written underneath."
334,"A soup bowl made by Keeling & Co. in the Gloucester pattern, part of a dinner service set. Scalloped edge, gold rim and green floral pattern on the edge and centre of the bowl on cream ground. On the bottom is the maker's mark: ""RoNo 104604"" in a ribbon design with ""Gloucester K & Co"" written underneath."
335,"A soup bowl made by Keeling & Co. in the Gloucester pattern, part of a dinner service set. Scalloped edge, gold rim and green floral pattern on the edge and centre of the bowl on cream ground. On the bottom is the maker's mark: ""RoNo 104604"" in a ribbon design with ""Gloucester K & Co"" written underneath."
336,"A dessert bowl made by Keeling & Co. in the Gloucester pattern, part of a dinner service set. Scalloped edge, gold rim and green floral pattern on the edge and centre of the bowl on cream ground. On the bottom is the maker's mark: ""RoNo 104604"" in a ribbon design with ""Gloucester K & Co"" written underneath."
337,"A dessert bowl made by Keeling & Co. in the Gloucester pattern, part of a dinner service set. Scalloped edge, gold rim and green floral pattern on the edge and centre of the bowl on cream ground. On the bottom is the maker's mark: ""RoNo 104604"" in a ribbon design with ""Gloucester K & Co"" written underneath."
338,"A dessert bowl made by Keeling & Co. in the Gloucester pattern, part of a dinner service set. Scalloped edge, gold rim and green floral pattern on the edge and centre of the bowl on cream ground. On the bottom is the maker's mark: ""RoNo 104604"" in a ribbon design with ""Gloucester K & Co"" written underneath."
339,"A dessert bowl made by Keeling & Co. in the Gloucester pattern, part of a dinner service set. Scalloped edge, gold rim and green floral pattern on the edge and centre of the bowl on cream ground. On the bottom is the maker's mark: ""RoNo 104604"" in a ribbon design with ""Gloucester K & Co"" written underneath."
340,"A dessert bowl made by Keeling & Co. in the Gloucester pattern, part of a dinner service set. Scalloped edge, gold rim and green floral pattern on the edge and centre of the bowl on cream ground. On the bottom is the maker's mark: ""RoNo 104604"" in a ribbon design with ""Gloucester K & Co"" written underneath."
341,"A dessert bowl made by Keeling & Co. in the Gloucester pattern, part of a dinner service set. Scalloped edge, gold rim and green floral pattern on the edge and centre of the bowl on cream ground. On the bottom is the maker's mark: ""RoNo 104604"" in a ribbon design with ""Gloucester K & Co"" written underneath."
342,"A dessert bowl made by Keeling & Co. in the Gloucester pattern, part of a dinner service set. Scalloped edge, gold rim and green floral pattern on the edge and centre of the bowl on cream ground. On the bottom is the maker's mark: ""RoNo 104604"" in a ribbon design with ""Gloucester K & Co"" written underneath."
343,"A dessert bowl made by Keeling & Co. in the Gloucester pattern, part of a dinner service set. Scalloped edge, gold rim and green floral pattern on the edge and centre of the bowl on cream ground. On the bottom is the maker's mark: ""RoNo 104604"" in a ribbon design with ""Gloucester K & Co"" written underneath."
344,"A dessert bowl made by Keeling & Co. in the Gloucester pattern, part of a dinner service set. Scalloped edge, gold rim and green floral pattern on the edge and centre of the bowl on cream ground. On the bottom is the maker's mark: ""RoNo 104604"" in a ribbon design with ""Gloucester K & Co"" written underneath."
345,"A dessert bowl made by Keeling & Co. in the Gloucester pattern, part of a dinner service set. Scalloped edge, gold rim and green floral pattern on the edge and centre of the bowl on cream ground. On the bottom is the maker's mark: ""RoNo 104604"" in a ribbon design with ""Gloucester K & Co"" written underneath."
346,"A dessert bowl made by Keeling & Co. in the Gloucester pattern, part of a dinner service set. Scalloped edge, gold rim and green floral pattern on the edge and centre of the bowl on cream ground. On the bottom is the maker's mark: ""RoNo 104604"" in a ribbon design with ""Gloucester K & Co"" written underneath."
347,"A dessert bowl made by Keeling & Co. in the Gloucester pattern, part of a dinner service set. Scalloped edge, gold rim and green floral pattern on the edge and centre of the bowl on cream ground. On the bottom is the maker's mark: ""RoNo 104604"" in a ribbon design with ""Gloucester K & Co"" written underneath."
348,"A side plate made by Keeling & Co. in the Gloucester pattern, part of a dinner service set. Scalloped edge, gold rim and green floral pattern on the edge and centre of the plate on cream ground. On the bottom is the maker's mark: ""RoNo 104604"" in a ribbon design with ""Gloucester K & Co"" written underneath."
349,"A side plate made by Keeling & Co. in the Gloucester pattern, part of a dinner service set. Scalloped edge, gold rim and green floral pattern on the edge and centre of the plate on cream ground. On the bottom is the maker's mark: ""RoNo 104604"" in a ribbon design with ""Gloucester K & Co"" written underneath."
